"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"24","EDUCATION","01/02/2015","Access to Inclusive Education","Formal Educ Prim/Secondary","NA","Camps Syrian # of male newly recruited teachers and administrative staff mobilized to serve Syrian refugee children","ZaatariCamp","","RI","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",64,"# of staff","Zaatari District 3","North",""
"25","PROTECTION","01/02/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","MAAN","","Intersos","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1709",2,"# of facilities","Maan Governorate","South",""
"26","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Seasonal Assist for Harsh Weather","NA","# of FHH receiving seasonal assistance","ZaatariCamp","","JEN","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",171,"# of case","Zaatari District 10","North",""
"27","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","MAFRAQ","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",1,"# of facilities","Mafraq City","North",""
"28","MUNICIPAL","01/01/2015","Improve Road Network Capacity","Upgrade Road infrastructure","NA","Km of road improved","ZaatariCamp","","WVI","Camp    - ","Appeal outside of 3RP","None - Fund direct from Donors","Yes","1","1711",0.01,"km","Zaatari Camp (all district)","North",""
"29","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Community Self-Mngmt","NA","Total # of refugee committees.","IRBID","","TDH","  Other[Villages, Rural areas]  - ","Indirect appeal","UNICEF","Yes","1","1707",1,"# comitte","Liwa Bani Kinanah","North",""
"30","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","AJLOUN","","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",1,"# of facilities","Liwa Qasabat Ajlun","North",""
"31","PROTECTION","01/02/2015","Community Empowered; Services to Vuln","Persons w/Special Needs","NA","# of MHH receiving financial assistance","ZARQA","","CARE","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",368,"# of case","Zarqa Governorate","North",""
"32","SHELTER","01/01/2015","Urban/Rural Adequate Shelter","Completion of unfinished housing unit","NA","# of housing units completed in unfinished buildings","AJLOUN","","NRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",24,"# equipment","Ajlun City","North",""
"33","SHELTER","01/03/2015","Urban/Rural Adequate Shelter","Completion of unfinished housing unit","NA","# of housing units completed in unfinished buildings","IRBID","","NRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",6,"# equipment","Liwa al Kurah","North",""
"34","SHELTER","01/01/2015","Urban/Rural Adequate Shelter","Completion of unfinished housing unit","NA","# of housing units completed in unfinished buildings","IRBID","","NRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",24,"# equipment","Liwa al Kurah","North",""
"35","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","AzraqCamp","","Mercy Corps","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",6,"# of facilities","Azraq Camp","North",""
"36","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Persons w/Special Needs","NA","# of MHH receiving financial assistance","ZARQA","","CARE","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",77,"# of case","Zarqa Governorate","North",""
"37","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of MHH assisted","BALQA","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",3,"# of case","Liwa Qasabat As Salt","Center",""
"38","HEALTH","01/01/2015","Integrated Community Interventions","Community Hlth Network","NA","Syrian Men # of trainings provided to CHVs","IRBID","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",16,"# of training","Irbid City","North",""
"39","HEALTH","01/02/2015","Integrated Community Interventions","Community Mental Hlth services","NA","# of female community workers trained in psychological first aid","AMMAN","","CVT","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",27,"# of staff","Liwa Qasabat Amman","Center",""
"40","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","MAFRAQ","","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",120,"# of case","Mafraq Governorate","North",""
"41","EDUCATION","01/01/2015","Access to Inclusive Education","Formal Educ Prim/Secondary","NA","Urban/Rural Syrian # of boys and girls, parents, community members provided with information relevant for education and assisted with referral services","MAAN","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","3","1709",84,"# of benef.","Maan Governorate","South",""
"42","HEALTH","01/01/2015","Primary Health Care","Mental Health Services (primary)","NA","# of facilities providing mental health services","AMMAN","","IMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",1,"# of facilities","Liwa al Jamiah","Center",""
"43","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","KARAK","","UNHCR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1704",69343,"USD","Karak Governorate","South",""
"44","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of MHH assisted","AMMAN","","DRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",188,"# of case","Liwa Qasabat Amman","Center",""
"45","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","MAFRAQ","","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",1,"# of facilities","Mafraq City","North",""
"46","HEALTH","01/02/2015","Integrated Community Interventions","Community Hlth Network","NA","Syrian Women # of trainings provided to CHVs","KARAK","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1704",2,"# of training","Karak Governorate","South",""
"47","EDUCATION","01/01/2015","Quality/Protective Learning Environs.","Training Edc. Service Providers","NA","# of teachers, school supervisors, counsellors and other educational personnel trained","ZaatariCamp","","RI","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",41,"# of staff","Zaatari District 8","North",""
"48","HEALTH","01/01/2015","Primary Health Care","Mental Health Services (primary)","NA","# of facilities providing mental health services","ZARQA","","IMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",1,"# of facilities","Liwa Qasabat Az Zarqa","North",""
"49","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","IRBID","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",3,"# of case","Liwa al Wasatiyah","North",""
"50","HEALTH","01/01/2015","Primary Health Care","Improved NCD Mngt","NA","# of Health care staff (including MoH) trained to provide NCD management","AMMAN","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",12,"# of staff","Amman Governorate","Center",""
"51","EDUCATION","01/02/2015","Access to Inclusive Education","Formal Educ Prim/Secondary","NA","Urban/Rural Syrian # of boys and girls, parents, community members provided with information relevant for education and assisted with referral services","MAAN","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","3","1709",28,"# of benef.","Maan Governorate","South",""
"52","HEALTH","01/01/2015","Primary Health Care","Inf/Child Feeding practice","NA","# caregivers/ mothers reached with IYCF services","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",518,"# of benef","Mafraq Governorate","North",""
"53","HEALTH","01/02/2015","Primary Health Care","Inf/Child Feeding practice","NA","# caregivers/ mothers reached with IYCF services","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",316,"# of benef","Mafraq Governorate","North",""
"54","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","MAFRAQ","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",133,"# of case","Mafraq Governorate","North",""
"55","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","BALQA","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",859,"USD","Liwa Qasabat As Salt","Center",""
"56","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","IRBID","","Intersos","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",36045.2,"USD","Irbid Governorate","North",""
"57","HEALTH","01/02/2015","Primary Health Care","Inf/Child Feeding practice","NA","# caregivers/ mothers reached with IYCF services","BALQA","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1702",11,"# of benef","Liwa Dayr Alla","Center",""
"58","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","AMMAN","","Intersos","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",1,"# of facilities","Amman Governorate","Center",""
"59","SHELTER","01/02/2015","Camps Adequate Shelter & Services","Provision of semi-permanent shelters ","NA","# of households headed by women, girls, boys or men provided by semi-permanent shelters","ZaatariCamp","","UNHCR","Camp    - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",412,"# of HH","Zaatari Camp (all district)","North",""
"60","EDUCATION","01/01/2015","Capacity of Educ service providers","Learning environ. free of violence","NA","# of schools that have undertaken activities to improve equal access to education","IRBID","","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",1,"# of facilities","Irbid Governorate","North",""
"61","HEALTH","01/01/2015","Primary Health Care","Inf/Child Feeding practice","NA","# caregivers/ mothers reached with IYCF services","AMMAN","","JHAS","   Urban areas - ","Indirect appeal","MEDAIR","Yes","2","1705",223,"# of benef","Amman Governorate","Center",""
"62","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of MHH assisted","MAFRAQ","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",6,"# of case","Mafraq Governorate","North",""
"63","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","IRBID","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",205,"# of case","Ar-Ramtha City","North",""
"64","EDUCATION","01/02/2015","Access to Inclusive Education","Formal Educ Prim/Secondary","NA","Urban/Rural Syrian # of boys and girls, parents, community members provided with information relevant for education and assisted with referral services","KARAK","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","3","1704",3,"# of benef.","Liwa Qasabah Al Mazar","South",""
"65","HEALTH","01/02/2015","Integrated Community Interventions","Community Hlth Network","NA","Syrian Women # of trainings provided to CHVs","IRBID","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",11,"# of training","Irbid City","North",""
"66","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","AJLOUN","","UNHCR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",128,"# of case","Ajlun Governorate","North",""
"67","PROTECTION","01/02/2015","Child Protection","CP Systems Capacity Increased","NA","# of Females GoJ officials, civil society & humanitarian workers trained on CP","MAAN","","Intersos","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1709",3,"# of staff","Maan Governorate","South",""
"68","EDUCATION","01/02/2015","Access to Inclusive Education","Formal Educ Prim/Secondary","NA","Camps Syrian # of boys and girls, parents, community members provided with information relevant for education and assisted with referral services","AzraqCamp","","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",12033,"# of benef","Azraq Camp","North",""
"69","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","IRBID","","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",77,"# of case","Irbid Governorate","North",""
"70","HEALTH","01/01/2015","Primary Health Care","Inf/Child Feeding practice","NA","# caregivers/ mothers reached with IYCF services","AMMAN","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",68,"# of benef","Amman Governorate","Center",""
"71","HEALTH","01/02/2015","Primary Health Care","Inf/Child Feeding practice","NA","# caregivers/ mothers reached with IYCF services","AMMAN","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",349,"# of benef","Amman Governorate","Center",""
"72","PROTECTION","01/02/2015","Child Protection","CP Systems Capacity Increased","NA","# of Females GoJ officials, civil society & humanitarian workers trained on CP","KARAK","","Intersos","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1704",8,"# of staff","Karak Governorate","South",""
"73","HEALTH","01/02/2015","Integrated Community Interventions","Community Health Teams","NA","Syrian men # active community health volunteers","MAFRAQ","","IFRC","   Urban areas - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",3,"# of benef","Mafraq City","North",""
"74","HEALTH","01/02/2015","Integrated Community Interventions","Community Health Teams","NA","Syrian Women  # active community health volunteers","MAFRAQ","","IFRC","   Urban areas - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",2,"# of benef","Mafraq City","North",""
"75","EDUCATION","01/01/2015","Capacity of Educ service providers","Learning environ. free of violence","NA","# of schools that have undertaken activities to improve equal access to education","AMMAN","","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",3,"# of facilities","Amman Governorate","Center",""
"76","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Seasonal Assist for Harsh Weather","NA","# of FHH receiving seasonal assistance","AMMAN","","DRC","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",493,"# of case","Liwa Qasabat Amman","Center",""
"77","PROTECTION","01/01/2015","Child Protection","CP Systems Capacity Increased","NA","# of Males GoJ officials, civil society & humanitarian workers trained on CP","KARAK","","UNICEF","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1704",1,"# of staff","Karak Governorate","South",""
"78","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","KARAK","","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1704",2,"# of facilities","Liwa al Aghwar al Janubiyah","South",""
"79","HEALTH","01/02/2015","Integrated Community Interventions","Community Hlth Network","NA","Syrian Women # of trainings provided to CHVs","IRBID","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",5,"# of training","Ar-Ramtha City","North",""
"80","HEALTH","01/01/2015","Integrated Community Interventions","Community Hlth Network","NA","Syrian Women # of trainings provided to CHVs","IRBID","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",5,"# of training","Ar-Ramtha City","North",""
"81","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","AJLOUN","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",424,"USD","Liwa Qasabah Kufranjah","North",""
"82","SHELTER","01/02/2015","Urban/Rural Adequate Shelter","Provision of conditional cash for ren","NA","# of vulnerable households received conditional cash for rent assistance","AJLOUN","","ICMC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",3,"# of benef","Liwa Qasabat Ajlun","North",""
"83","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of MHH assisted","MAAN","","UNHCR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1709",240,"# of case","Maan Governorate","South",""
"84","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","AJLOUN","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",1366,"USD","Liwa Qasabat Ajlun","North",""
"85","HEALTH","01/02/2015","Integrated Community Interventions","Community Hlth Network","NA","Syrian Women # of trainings provided to CHVs","BALQA","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",4,"# of training","As Salt City","Center",""
"86","HEALTH","01/01/2015","Integrated Community Interventions","Community Hlth Network","NA","Syrian Women # of trainings provided to CHVs","KARAK","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1704",3,"# of training","Karak Governorate","South",""
"87","HEALTH","01/01/2015","Integrated Community Interventions","Community Mental Hlth services","NA","# of male community workers trained in psychological first aid","ZaatariCamp","","IMC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",50,"# of staff","Zaatari Camp (all district)","North",""
"88","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","IRBID","","UNHCR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",2822,"# of case","Irbid Governorate","North",""
"89","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of MHH assisted","IRBID","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",1,"# of case","Liwa al Wasatiyah","North",""
"90","PROTECTION","01/02/2015","Child Protection","CP Systems Capacity Increased","NA","# of Females GoJ officials, civil society & humanitarian workers trained on CP","MAFRAQ","","Intersos","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",1,"# of staff","Mafraq Governorate","North",""
"91","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","ZARQA","","IMC","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1712",1,"# of facilities","Zarqa Governorate","North",""
"92","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","ZARQA","","UNHCR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",318178,"USD","Zarqa Governorate","North",""
"93","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Info on services; Participation","NA","#agencies with operational complaints and accountability mechanisms","AMMAN","","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","2","1705",1,"# of benef","Amman Governorate","Center",""
"94","EDUCATION","01/02/2015","Access to Inclusive Education","Formal Educ Prim/Secondary","NA","Host Community # of boys and girls, parents, community members provided with information relevant for education and assisted with referral services","IRBID","","WVI","  Other[Villages, Rural areas]Urban areas - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1707",432,"# of benef","Liwa Bani Ubayid","North",""
"95","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Seasonal Assist for Harsh Weather","NA","# of MHH receiving seasonal assistance","ZaatariCamp","","JEN","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",990,"# of case","Zaatari District 1","North",""
"96","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of MHH assisted","AJLOUN","","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",1,"# of case","Ajlun Governorate","North",""
"97","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","AJLOUN","","SCI","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",290,"USD","Ajlun Governorate","North",""
"98","PROTECTION","01/01/2015","Community Empowered; Services to Vuln","Psychosocial Support","NA","# of CFS/AFS operational","KARAK","","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1704",1,"# of facilities","Liwa al Mazar al Janubi","South",""
"99","SHELTER","01/02/2015","Urban/Rural Adequate Shelter","Completion of unfinished housing unit","NA","# of housing units completed in unfinished buildings","IRBID","","NRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",2,"# equipment","Liwa al Wasatiyah","North",""
"100","PROTECTION","01/02/2015","Community Empowered; Services to Vuln","Social Cohesion/Coexistence","NA","# of CSPs implemented","IRBID","","Intersos","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",9,"# of facilities","Irbid Governorate","North",""
"101","BASIC NEEDS","01/02/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","# of FHH assisted","IRBID","","ICMC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",1,"# of case","Liwa Qasabat Irbid","North",""
"102","BASIC NEEDS","01/01/2015","Basic HH Needs are met","Cash,Vouchers for most vuln.","NA","Total Amount distributed this month in USD","AJLOUN","","UNHCR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",30071,"USD","Ajlun Governorate","North",""
"103","HEALTH","01/01/2015","Primary Health Care","Inf/Child Feeding practice","NA","# caregivers/ mothers reached with IYCF services","AJLOUN","","MEDAIR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",181,"# of benef","Ajlun Governorate","North",""
