"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"37","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",2851,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"38","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",3008,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"111","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",15400,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"112","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",2423,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"114","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",6947,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"115","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",6490,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"116","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",16641,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"117","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",15546,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"118","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",19901,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"120","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",16682,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"121","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",15584,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"122","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",13074,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"123","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",16420,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"124","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",2591,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"125","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",8288,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"126","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",8745,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"127","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",19853,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"132","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",20999,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"134","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",14060,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"137","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",20948,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"138","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",17760,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"140","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",20669,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"141","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",16774,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"143","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",19589,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"144","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",3275,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"146","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",3090,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"3630","# of SYRIAN_WOMEN_IN_CAMPS provided with winterization packages","#",16420,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"3634","# of SYRIAN_MEN_IN_CAMPS provided with winterization packages","#",0,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"3636","# of SYRIAN_BOYS_IN_CAMPS provided with winterization packages","#",20948,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"3637","# of SYRIAN_WOMEN_IN_CAMPS provided with winterization packages","#",16641,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"3638","# of SYRIAN_MEN_IN_CAMPS provided with winterization packages","#",19589,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"3639","# of SYRIAN_WOMEN_IN_CAMPS provided with winterization packages","#",0,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"3640","# of SYRIAN_WOMEN_IN_CAMPS provided with winterization packages","#",16682,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"3641","# of SYRIAN_MEN_IN_CAMPS provided with winterization packages","#",19853,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"3644","# of SYRIAN_BOYS_IN_CAMPS provided with winterization packages","#",20669,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"3647","# of SYRIAN_GIRLS_IN_CAMPS provided with winterization packages","#",15400,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"3648","# of SYRIAN_MEN_IN_CAMPS provided with winterization packages","#",19901,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"3649","# of SYRIAN_BOYS_IN_CAMPS provided with winterization packages","#",0,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"3650","# of SYRIAN_BOYS_IN_CAMPS provided with winterization packages","#",20999,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"3651","# of SYRIAN_GIRLS_IN_CAMPS provided with winterization packages","#",0,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"3652","# of SYRIAN_GIRLS_IN_CAMPS provided with winterization packages","#",15546,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"3653","# of SYRIAN_GIRLS_IN_CAMPS provided with winterization packages","#",15584,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.4]Winterization needs in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"9199","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",16,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9201","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",29,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9204","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",27,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9206","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",105,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9207","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",19,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9212","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",21,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9213","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",157,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9216","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",23,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9218","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",111,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9222","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",170,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9223","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",146,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9224","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",173,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9225","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",157,"UNWOMEN","01/03/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9226","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",45,"UNWOMEN","01/04/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9227","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",29,"UNWOMEN","01/06/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9228","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",30,"UNWOMEN","01/03/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9229","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",29,"UNWOMEN","01/05/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9230","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",31,"UNWOMEN","01/07/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"9231","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",106,"UNWOMEN","01/05/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9232","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",159,"UNWOMEN","01/04/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9233","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",102,"UNWOMEN","01/07/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9234","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",104,"UNWOMEN","01/06/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9235","# of SYRIAN_WOMEN_IN_CAMPS receiving cash-for-work","#",142,"UNWOMEN","01/02/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"9236","# of SYRIAN_MEN_IN_CAMPS receiving cash-for-work","#",30,"UNWOMEN","01/02/2016",(unknown),(unknown),(unknown),"[REF2.1.6]Incentive Based Volunteering Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"10302","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10303","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10304","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10305","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10306","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10307","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10308","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10309","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10310","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10311","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10312","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10313","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10314","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10315","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10316","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10317","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10318","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10319","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10320","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",22,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10321","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",8,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10322","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10323","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10324","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10325","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
