"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"18","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",532,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"20","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",395,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"24","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",645,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"26","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",505,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"27","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",2880,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"29","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",478,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"30","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",2232,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"32","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",3880,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"33","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",611,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"35","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",3678,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"37","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",2851,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"38","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",3008,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"39","# of SYRIAN_WOMEN_IN_CAMPS provided with new arrival kits","#",1842,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"41","# of SYRIAN_WOMEN_IN_CAMPS provided with new arrival kits","#",1105,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"43","# of SYRIAN_WOMEN_IN_CAMPS provided with new arrival kits","#",855,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"44","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",1384,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"45","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",2403,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"46","# of SYRIAN_WOMEN_IN_CAMPS provided with new arrival kits","#",1881,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"48","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",830,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"49","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",1043,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"50","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",1455,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"52","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",2042,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"54","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",612,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"55","# of SYRIAN_WOMEN_IN_CAMPS provided with new arrival kits","#",841,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"56","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",1225,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"59","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",909,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"60","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",676,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"61","# of SYRIAN_WOMEN_IN_CAMPS provided with new arrival kits","#",793,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"63","# of SYRIAN_GIRLS_IN_CAMPS provided with new arrival kits","#",731,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"65","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",2154,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"66","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",2593,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"67","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",882,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"69","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",1292,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"70","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",1106,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"71","# of SYRIAN_BOYS_IN_CAMPS provided with new arrival kits","#",879,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"73","# of SYRIAN_MEN_IN_CAMPS provided with new arrival kits","#",611,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.1]New Arrival kits in Camps","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"75","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",4085,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"77","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",1291,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"79","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",3618,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"80","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",3658,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"81","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",3618,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"83","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",3284,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"84","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",3658,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"85","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",2738,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"86","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",5605,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"89","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",6287,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"90","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",6705,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"91","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",2019,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"92","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",2740,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"93","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",5605,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"94","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",4642,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"95","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",2744,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"96","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",1551,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"98","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",3618,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Women","Camp"
"99","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",3658,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Men","Camp"
"100","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",2742,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"103","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",1839,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"105","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",4642,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"109","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",4642,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Girls","Camp"
"110","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",5605,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","Central","BASICNEEDS","AzraqCamp","Boys","Camp"
"111","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",15400,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"112","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",2423,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"114","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",6947,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"115","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",6490,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"116","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",16641,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"117","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",15546,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"118","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",19901,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"120","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",16682,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"121","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",15584,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"122","# of SYRIAN_MEN_IN_CAMPS provided with replenishment/replacement kits","#",13074,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Men","Camp"
"123","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",16420,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"124","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",2591,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"125","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",8288,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"126","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",8745,"NRC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"127","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",19853,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"132","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",20999,"NRC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"134","# of SYRIAN_WOMEN_IN_CAMPS provided with replenishment/replacement kits","#",14060,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Women","Camp"
"137","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",20948,"NRC","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"138","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",17760,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"140","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",20669,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"141","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",16774,"NRC","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"143","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",19589,"NRC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"144","# of SYRIAN_BOYS_IN_CAMPS provided with replenishment/replacement kits","#",3275,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Boys","Camp"
"146","# of SYRIAN_GIRLS_IN_CAMPS provided with replenishment/replacement kits","#",3090,"NRC","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF2.1.2]Replenishment/ replacement kits","North","BASICNEEDS","ZaatariCamp","Girls","Camp"
"148","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",693,"UNHCR","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Women","Urban"
"149","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",948,"UNHCR","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Girls","Urban"
"150","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",931,"UNHCR","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Girls","Urban"
"151","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",685,"UNHCR","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Women","Urban"
"154","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",901,"UNHCR","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Girls","Urban"
"155","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1056,"UNHCR","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Boys","Urban"
"156","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1027,"UNHCR","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Boys","Urban"
"157","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",596,"UNHCR","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Men","Urban"
"160","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",596,"UNHCR","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Men","Urban"
"161","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1015,"UNHCR","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Boys","Urban"
"162","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1063,"UNHCR","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Boys","Urban"
"163","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1046,"UNHCR","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Boys","Urban"
"164","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",672,"UNHCR","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Women","Urban"
"165","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",612,"UNHCR","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Men","Urban"
"167","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",596,"UNHCR","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Men","Urban"
"172","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",618,"UNHCR","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","MADABA","Men","Urban"
