"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"27","PROTECTION","30/1/2015","SGBV Prevention & Response","[REF3.1]Community Prevention initiatives","# sensitized on SGBV issues, services available and referral pathways","Host Community Women (Age 18 and above) # sensitized on SGBV issues, services available and referral pathways","AJLOUN","Women","MEDAIR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",22,"# of benef","Ajlun Governorate","North","Host Community"
"31","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Women (Age 18 and above) # accessing PSS services (level 2 & 3)","AJLOUN","Women","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",18,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"37","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",22,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"45","PROTECTION","30/3/2015","SGBV Prevention & Response","[REF3.1]Community Prevention initiatives","# sensitized on SGBV issues, services available and referral pathways","Urban/Rural Syrian Men (Age 18 and above) # sensitized on SGBV issues, services available and referral pathways","AJLOUN","Men","MEDAIR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",2,"# of benef","Ajlun Governorate","North","Urban"
"46","PROTECTION","30/1/2015","SGBV Prevention & Response","[REF3.1]Community Prevention initiatives","# sensitized on SGBV issues, services available and referral pathways","Urban/Rural Syrian Women (Age 18 and above) # sensitized on SGBV issues, services available and referral pathways","AJLOUN","Women","MEDAIR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",145,"# of benef","Ajlun Governorate","North","Urban"
"53","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",121,"# of benef","Ajlun City","North","Urban"
"54","PROTECTION","30/3/2015","Child Protection","[REF4.4]Specialised Services/Case Mngmt.","# of other child protection cases provided with multi-sectoral services","Urban/Rural Syrian Girls (Age 0-17) # of other child protection cases provided with multi-sectoral services","AJLOUN","Girls","Questcope","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1701",25,"# of benef","Ajlun Governorate","North","Urban"
"59","PROTECTION","30/3/2015","Child Protection","[REF4.4]Specialised Services/Case Mngmt.","# of other child protection cases provided with multi-sectoral services","Host Community Girls (Age 0-17) # of other child protection cases provided with multi-sectoral services","AJLOUN","Girls","Questcope","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1701",25,"# of benef","Ajlun Governorate","North","Host Community"
"68","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","JRF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",15,"# of benef","Ajlun City","North","Urban"
"75","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","JRF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",28,"# of benef","Ajlun City","North","Host Community"
"76","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",11,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"84","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","JRF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",29,"# of benef","Ajlun City","North","Host Community"
"87","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Urban/Rural Syrian Men (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Men","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",5,"# of benef","Ajlun Governorate","North","Urban"
"93","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",122,"# of benef","Ajlun City","North","Urban"
"102","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Urban/Rural Syrian Women (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Women","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",14,"# of benef","Ajlun Governorate","North","Urban"
"109","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","Mercy Corps","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",99,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"110","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","Mercy Corps","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",53,"# of benef","Liwa Qasabat Ajlun","North","Urban"
"112","PROTECTION","28/2/2015","SGBV Prevention & Response","[REF3.1]Community Prevention initiatives","# sensitized on SGBV issues, services available and referral pathways","Host Community Women (Age 18 and above) # sensitized on SGBV issues, services available and referral pathways","AJLOUN","Women","MEDAIR","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",40,"# of benef","Ajlun Governorate","North","Host Community"
"118","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",16,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"119","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",2,"# of benef","Liwa Qasabat Ajlun","North","Urban"
"128","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","JRF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",85,"# of benef","Ajlun City","North","Host Community"
"136","PROTECTION","30/1/2015","Child Protection","[REF4.4]Specialised Services/Case Mngmt.","# of other child protection cases provided with multi-sectoral services","Urban/Rural Syrian Boys (Age 0-17) # of other child protection cases provided with multi-sectoral services","AJLOUN","Boys","Questcope","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1701",25,"# of benef","Ajlun Governorate","North","Urban"
"144","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Boys (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Boys","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",4,"# of benef","Ajlun Governorate","North","Host Community"
"149","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",7,"# of benef","Ajlun City","North","Host Community"
"150","PROTECTION","30/3/2015","Child Protection","[REF4.4]Specialised Services/Case Mngmt.","# of other child protection cases provided with multi-sectoral services","Host Community Boys (Age 0-17) # of other child protection cases provided with multi-sectoral services","AJLOUN","Boys","Questcope","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1701",25,"# of benef","Ajlun Governorate","North","Host Community"
"154","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Urban/Rural Syrian Girls (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Girls","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",12,"# of benef","Ajlun Governorate","North","Urban"
"155","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Women (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Women","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",17,"# of benef","Ajlun Governorate","North","Host Community"
"173","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",4,"# of benef","Ajlun City","North","Host Community"
"179","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Girls (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Girls","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",15,"# of benef","Ajlun Governorate","North","Host Community"
"180","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","JRF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",15,"# of benef","Ajlun City","North","Urban"
"181","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","JRF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",43,"# of benef","Ajlun City","North","Urban"
"189","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Women (Age 18 and above) # accessing PSS services (level 2 & 3)","AJLOUN","Women","IRD","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",13,"# of benef","Ajlun Governorate","North","Urban"
"192","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","JRF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",26,"# of benef","Ajlun City","North","Urban"
"206","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Women (Age 18 and above) # accessing PSS services (level 2 & 3)","AJLOUN","Women","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",18,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"208","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",55,"# of benef","Liwa Qasabat Ajlun","North","Urban"
"212","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","IRD","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",40,"# of benef","Ajlun Governorate","North","Host Community"
"213","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","IRD","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",160,"# of benef","Ajlun Governorate","North","Urban"
"216","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",21,"# of benef","Ajlun City","North","Host Community"
"219","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",86,"# of benef","Ajlun City","North","Urban"
"220","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",135,"# of benef","Ajlun City","North","Urban"
"222","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Urban/Rural Syrian Women (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Women","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",7,"# of benef","Ajlun Governorate","North","Urban"
"228","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Girls (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Girls","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",7,"# of benef","Ajlun Governorate","North","Host Community"
"234","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Men (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Men","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",12,"# of benef","Ajlun Governorate","North","Host Community"
"238","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","Mercy Corps","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",42,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"241","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",19,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"247","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",54,"# of benef","Liwa Qasabat Ajlun","North","Urban"
"254","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Men (Age 18 and above) # accessing PSS services (level 2 & 3)","AJLOUN","Men","IRD","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",7,"# of benef","Ajlun Governorate","North","Urban"
"259","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Boys (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Boys","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",5,"# of benef","Ajlun Governorate","North","Host Community"
"261","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Boys (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Boys","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",22,"# of benef","Ajlun Governorate","North","Host Community"
"279","PROTECTION","30/1/2015","Child Protection","[REF4.4]Specialised Services/Case Mngmt.","# of other child protection cases provided with multi-sectoral services","Host Community Girls (Age 0-17) # of other child protection cases provided with multi-sectoral services","AJLOUN","Girls","Questcope","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1701",25,"# of benef","Ajlun Governorate","North","Host Community"
"280","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","Mercy Corps","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",92,"# of benef","Liwa Qasabat Ajlun","North","Urban"
"282","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Men (Age 18 and above) # accessing PSS services (level 2 & 3)","AJLOUN","Men","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",1,"# of benef","Liwa Qasabat Ajlun","North","Urban"
"292","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","IRD","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",45,"# of benef","Ajlun Governorate","North","Urban"
"293","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Men (Age 18 and above) # accessing PSS services (level 2 & 3)","AJLOUN","Men","IRD","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",15,"# of benef","Ajlun Governorate","North","Host Community"
"298","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","IRD","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",39,"# of benef","Ajlun Governorate","North","Host Community"
"299","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","UPP","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",355,"# of benef","Ajlun City","North","Urban"
"304","PROTECTION","28/2/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Girls (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Girls","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",8,"# of benef","Ajlun Governorate","North","Host Community"
"309","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.5]Social Cohesion/Coexistence","# benefiting from CSPs","Camps Syrian Boys (Age 0-17) # benefiting from CSPs","AJLOUN","Boys","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",1,"# of benef","Liwa Qasabat Ajlun","North","Camp"
"310","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Urban/Rural Syrian Women (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Women","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",12,"# of benef","Ajlun Governorate","North","Urban"
"311","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Urban/Rural Syrian Boys (Age 0-17) # participating in information sessions or receiving information about services","AJLOUN","Boys","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",12,"# of benef","Ajlun Governorate","North","Urban"
"312","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Women (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Women","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",25,"# of benef","Ajlun Governorate","North","Host Community"
"313","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Host Community Men (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Men","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",33,"# of benef","Ajlun Governorate","North","Host Community"
"314","PROTECTION","30/1/2015","Community Empowered; Services to Vuln","[REF2.1]Info on services; Participation","# participating in information sessions or receiving information about services","Urban/Rural Syrian Men (Age 18 and above) # participating in information sessions or receiving information about services","AJLOUN","Men","HI","  Other[Villages, Rural areas]Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",13,"# of benef","Ajlun Governorate","North","Urban"
"317","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","Mercy Corps","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",47,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
"318","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Urban/Rural Syrian Boys (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Boys","Mercy Corps","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",38,"# of benef","Liwa Qasabat Ajlun","North","Urban"
"323","PROTECTION","30/3/2015","Community Empowered; Services to Vuln","[REF2.4]Psychosocial Support","# accessing PSS services (level 2 & 3)","Host Community Girls (Age 0-17) # accessing PSS services (level 2 & 3)","AJLOUN","Girls","ICCS","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",47,"# of benef","Liwa Qasabat Ajlun","North","Host Community"
