"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"3020","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","BALQA","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",0,"#","Al Balqa Governorate","Center","Urban"
"3233","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","BALQA","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",0,"#","Al Balqa Governorate","Center","Urban"
"3675","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","BALQA","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",0,"#","Al Balqa Governorate","Center","Host Community"
"3906","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Host Community"
"3985","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Host Community"
"4138","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",213,"#","Amman Governorate","Center",""
"5640","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","AMMAN","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Urban"
"5641","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center",""
"5959","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",173,"#","Amman Governorate","Center","Urban"
"6296","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","AMMAN","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Urban"
"6530","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Urban"
"6614","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Urban"
"6730","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Host Community"
"7050","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",78,"#","Amman Governorate","Center","Host Community"
"7069","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Urban"
"7379","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Host Community"
"7414","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",396,"#","Amman Governorate","Center","Urban"
"7422","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Host Community"
"7428","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Urban"
"7466","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center","Host Community"
"7537","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","AMMAN","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",149,"#","Amman Governorate","Center","Urban"
"8511","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",29,"#","Amman Governorate","Center","Host Community"
"8646","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",0,"#","Amman Governorate","Center",""
"8882","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",171,"#","Amman Governorate","Center","Host Community"
"10736","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"10750","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"11085","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"12215","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",41,"#","Irbid Governorate","North","Host Community"
"12467","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",24,"#","Irbid Governorate","North","Urban"
"12505","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",6,"#","Irbid Governorate","North","Host Community"
"12624","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",19,"#","Irbid Governorate","North","Host Community"
"12628","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",99,"#","Irbid Governorate","North","Urban"
"12793","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",71,"#","Irbid Governorate","North",""
"12981","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"14322","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"14451","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","IRBID","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",56,"#","Irbid Governorate","North","Urban"
"14565","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North",""
"14566","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"14567","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","IRBID","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"14804","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","IRBID","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"14811","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"14814","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"14841","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North",""
"16384","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"16436","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"10811","HEALTH","30/4/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","IRBID","Women","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"10973","HEALTH","30/4/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","IRBID","Girls","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"11031","HEALTH","29/2/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","IRBID","Girls","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",106,"#","Irbid Governorate","North","Urban"
"11158","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","IRBID","Women","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"11159","HEALTH","31/3/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","IRBID","Men","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North",""
"11162","HEALTH","30/4/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","IRBID","Boys","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"11171","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","IRBID","Men","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North",""
"11257","HEALTH","30/4/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","IRBID","Men","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"11481","HEALTH","30/4/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","IRBID","Men","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"11485","HEALTH","30/4/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","IRBID","Boys","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
"11505","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","IRBID","Women","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"11509","HEALTH","30/4/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","IRBID","Men","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North",""
"11694","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","IRBID","Girls","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Urban"
"11814","HEALTH","31/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","IRBID","Boys","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"#","Irbid Governorate","North","Host Community"
